combo,EA,HSINK,KAPPA,regime,step,J,V,Tmax,converged
71,20,4,0.08,NDR-fold,3,0.466667,0.25936,1.03026,1
71,20,4,0.08,NDR-fold,4,0.583333,0.271983,1.03966,1
71,20,4,0.08,NDR-fold,5,0.7,0.277351,1.04854,1
71,20,4,0.08,NDR-fold,6,0.816667,0.278471,1.05685,1
71,20,4,0.08,NDR-fold,7,0.933333,0.277072,1.06465,1
71,20,4,0.08,NDR-fold,8,1.05,0.274175,1.07197,1
71,20,4,0.08,NDR-fold,9,1.16667,0.270397,1.07887,1
71,20,4,0.08,NDR-fold,10,1.28333,0.266119,1.08538,1
71,20,4,0.08,NDR-fold,11,1.4,0.261581,1.09155,1
71,20,4,0.08,NDR-fold,12,1.51667,0.256934,1.09742,1
71,20,4,0.08,NDR-fold,13,1.63333,0.252277,1.10301,1
71,20,4,0.08,NDR-fold,14,1.75,0.247672,1.10836,1
71,20,4,0.08,NDR-fold,15,1.86667,0.243158,1.11347,1
71,20,4,0.08,NDR-fold,16,1.98333,0.23876,1.11839,1
71,20,4,0.08,NDR-fold,17,2.1,0.234491,1.12311,1
71,20,4,0.08,NDR-fold,18,2.21667,0.230359,1.12766,1
71,20,4,0.08,NDR-fold,19,2.33333,0.226367,1.13205,1
71,20,4,0.08,NDR-fold,20,2.45,0.222514,1.13629,1
71,20,4,0.08,NDR-fold,21,2.56667,0.218797,1.1404,1
71,20,4,0.08,NDR-fold,22,2.68333,0.215214,1.14437,1
71,20,4,0.08,NDR-fold,23,2.8,0.21176,1.14823,1
71,20,4,0.08,NDR-fold,24,2.91667,0.20843,1.15198,1
71,20,4,0.08,NDR-fold,25,3.03333,0.205219,1.15562,1
71,20,4,0.08,NDR-fold,26,3.15,0.202122,1.15917,1
71,20,4,0.08,NDR-fold,27,3.26667,0.199133,1.16263,1
71,20,4,0.08,NDR-fold,28,3.38333,0.196248,1.16599,1
71,20,4,0.08,NDR-fold,29,3.5,0.193462,1.16928,1
71,20,4,0.08,NDR-fold,30,3.61667,0.190769,1.17249,1
71,20,4,0.08,NDR-fold,31,3.73333,0.188166,1.17562,1
71,20,4,0.08,NDR-fold,32,3.85,0.185649,1.17869,1
71,20,4,0.08,NDR-fold,33,3.96667,0.183213,1.18169,1
71,20,4,0.08,NDR-fold,34,4.08333,0.180854,1.18462,1
71,20,4,0.08,NDR-fold,35,4.2,0.178569,1.1875,1
71,20,4,0.08,NDR-fold,36,4.31667,0.176355,1.19032,1
71,20,4,0.08,NDR-fold,37,4.43333,0.174207,1.19308,1
71,20,4,0.08,NDR-fold,38,4.55,0.172124,1.19579,1
71,20,4,0.08,NDR-fold,39,4.66667,0.170102,1.19845,1
71,20,4,0.08,NDR-fold,40,4.78333,0.168138,1.20106,1
71,20,4,0.08,NDR-fold,41,4.9,0.16623,1.20363,1
71,20,4,0.08,NDR-fold,42,5.01667,0.164375,1.20615,1
71,20,4,0.08,NDR-fold,43,5.13333,0.162572,1.20863,1
71,20,4,0.08,NDR-fold,44,5.25,0.160817,1.21107,1
71,20,4,0.08,NDR-fold,45,5.36667,0.15911,1.21347,1
71,20,4,0.08,NDR-fold,46,5.48333,0.157447,1.21583,1
71,20,4,0.08,NDR-fold,47,5.6,0.155827,1.21816,1
71,20,4,0.08,NDR-fold,48,5.71667,0.154249,1.22045,1
71,20,4,0.08,NDR-fold,49,5.83333,0.152711,1.2227,1
71,20,4,0.08,NDR-fold,50,5.95,0.15121,1.22493,1
71,20,4,0.08,NDR-fold,51,6.06667,0.149747,1.22712,1
71,20,4,0.08,NDR-fold,52,6.18333,0.148318,1.22928,1
71,20,4,0.08,NDR-fold,53,6.3,0.146924,1.23141,1
71,20,4,0.08,NDR-fold,54,6.41667,0.145562,1.23351,1
71,20,4,0.08,NDR-fold,55,6.53333,0.144232,1.23558,1
71,20,4,0.08,NDR-fold,56,6.65,0.142932,1.23762,1
71,20,4,0.08,NDR-fold,57,6.76667,0.141661,1.23964,1
71,20,4,0.08,NDR-fold,58,6.88333,0.140419,1.24164,1
71,20,4,0.08,NDR-fold,59,7,0.139203,1.24361,1
72,3,8,0.08,monotone,0,0.116667,0.116077,1.00169,1
72,3,8,0.08,monotone,1,0.233333,0.22874,1.00667,1
72,3,8,0.08,monotone,2,0.35,0.335151,1.01466,1
72,3,8,0.08,monotone,3,0.466667,0.433392,1.02528,1
72,3,8,0.08,monotone,4,0.583333,0.522515,1.0381,1
72,3,8,0.08,monotone,5,0.7,0.602372,1.05271,1
72,3,8,0.08,monotone,6,0.816667,0.673359,1.06874,1
72,3,8,0.08,monotone,7,0.933333,0.736183,1.08589,1
72,3,8,0.08,monotone,8,1.05,0.791684,1.10391,1
72,3,8,0.08,monotone,9,1.16667,0.840722,1.12261,1
72,3,8,0.08,monotone,10,1.28333,0.884113,1.14183,1
72,3,8,0.08,monotone,11,1.4,0.922599,1.16145,1
72,3,8,0.08,monotone,12,1.51667,0.956835,1.1814,1
72,3,8,0.08,monotone,13,1.63333,0.98739,1.20159,1
72,3,8,0.08,monotone,14,1.75,1.01476,1.22198,1
72,3,8,0.08,monotone,15,1.86667,1.03936,1.24252,1
72,3,8,0.08,monotone,16,1.98333,1.06156,1.26318,1
72,3,8,0.08,monotone,17,2.1,1.08166,1.28394,1
72,3,8,0.08,monotone,18,2.21667,1.09994,1.30477,1
72,3,8,0.08,monotone,19,2.33333,1.11661,1.32568,1
72,3,8,0.08,monotone,20,2.45,1.13186,1.34663,1
72,3,8,0.08,monotone,21,2.56667,1.14588,1.36764,1
72,3,8,0.08,monotone,22,2.68333,1.1588,1.38868,1
72,3,8,0.08,monotone,23,2.8,1.17074,1.40976,1
72,3,8,0.08,monotone,24,2.91667,1.18183,1.43087,1
72,3,8,0.08,monotone,25,3.03333,1.19214,1.45202,1
72,3,8,0.08,monotone,26,3.15,1.20177,1.4732,1
72,3,8,0.08,monotone,27,3.26667,1.21078,1.4944,1
72,3,8,0.08,monotone,28,3.38333,1.21924,1.51564,1
72,3,8,0.08,monotone,29,3.5,1.22721,1.5369,1
72,3,8,0.08,monotone,30,3.61667,1.23473,1.5582,1
72,3,8,0.08,monotone,31,3.73333,1.24185,1.57953,1
72,3,8,0.08,monotone,32,3.85,1.24861,1.60089,1
72,3,8,0.08,monotone,33,3.96667,1.25504,1.62229,1
72,3,8,0.08,monotone,34,4.08333,1.26117,1.64372,1
72,3,8,0.08,monotone,35,4.2,1.26703,1.66519,1
72,3,8,0.08,monotone,36,4.31667,1.27265,1.6867,1
72,3,8,0.08,monotone,37,4.43333,1.27805,1.70825,1
72,3,8,0.08,monotone,38,4.55,1.28324,1.72984,1
72,3,8,0.08,monotone,39,4.66667,1.28825,1.75148,1
72,3,8,0.08,monotone,40,4.78333,1.29309,1.77316,1
72,3,8,0.08,monotone,41,4.9,1.29777,1.79489,1
72,3,8,0.08,monotone,42,5.01667,1.30232,1.81666,1
72,3,8,0.08,monotone,43,5.13333,1.30673,1.83849,1
72,3,8,0.08,monotone,44,5.25,1.31103,1.86036,1
72,3,8,0.08,monotone,45,5.36667,1.31522,1.8823,1
72,3,8,0.08,monotone,46,5.48333,1.31931,1.90428,1
72,3,8,0.08,monotone,47,5.6,1.32331,1.92632,1
72,3,8,0.08,monotone,48,5.71667,1.32723,1.94842,1
72,3,8,0.08,monotone,49,5.83333,1.33107,1.97058,1
72,3,8,0.08,monotone,50,5.95,1.33485,1.99279,1
72,3,8,0.08,monotone,51,6.06667,1.33856,2.01507,1
72,3,8,0.08,monotone,52,6.18333,1.3422,2.03741,1
72,3,8,0.08,monotone,53,6.3,1.3458,2.05982,1
72,3,8,0.08,monotone,54,6.41667,1.34935,2.08229,1
72,3,8,0.08,monotone,55,6.53333,1.35285,2.10483,1
72,3,8,0.08,monotone,56,6.65,1.35631,2.12743,1
72,3,8,0.08,monotone,57,6.76667,1.35973,2.15011,1
72,3,8,0.08,monotone,58,6.88333,1.36312,2.17285,1
72,3,8,0.08,monotone,59,7,1.36648,2.19567,1
73,5.429,8,0.08,NDR-fold,0,0.116667,0.115606,1.00169,1
73,5.429,8,0.08,NDR-fold,1,0.233333,0.225212,1.00657,1
73,5.429,8,0.08,NDR-fold,2,0.35,0.324397,1.01419,1
73,5.429,8,0.08,NDR-fold,3,0.466667,0.41097,1.02397,1
73,5.429,8,0.08,NDR-fold,4,0.583333,0.484666,1.03534,1
73,5.429,8,0.08,NDR-fold,5,0.7,0.546414,1.04781,1
73,5.429,8,0.08,NDR-fold,6,0.816667,0.597683,1.06101,1
73,5.429,8,0.08,NDR-fold,7,0.933333,0.640058,1.07467,1
73,5.429,8,0.08,NDR-fold,8,1.05,0.675017,1.0886,1
73,5.429,8,0.08,NDR-fold,9,1.16667,0.703849,1.10264,1
73,5.429,8,0.08,NDR-fold,10,1.28333,0.727635,1.11672,1
73,5.429,8,0.08,NDR-fold,11,1.4,0.747267,1.13077,1
73,5.429,8,0.08,NDR-fold,12,1.51667,0.763473,1.14474,1
73,5.429,8,0.08,NDR-fold,13,1.63333,0.776845,1.15861,1
73,5.429,8,0.08,NDR-fold,14,1.75,0.787863,1.17234,1
73,5.429,8,0.08,NDR-fold,15,1.86667,0.796918,1.18595,1
73,5.429,8,0.08,NDR-fold,16,1.98333,0.80433,1.19941,1
73,5.429,8,0.08,NDR-fold,17,2.1,0.810362,1.21272,1
73,5.429,8,0.08,NDR-fold,18,2.21667,0.81523,1.22589,1
73,5.429,8,0.08,NDR-fold,19,2.33333,0.819112,1.23891,1
73,5.429,8,0.08,NDR-fold,20,2.45,0.822158,1.25179,1
73,5.429,8,0.08,NDR-fold,21,2.56667,0.824492,1.26452,1
73,5.429,8,0.08,NDR-fold,22,2.68333,0.826216,1.27713,1
73,5.429,8,0.08,NDR-fold,23,2.8,0.82742,1.2896,1
73,5.429,8,0.08,NDR-fold,24,2.91667,0.828178,1.30194,1
73,5.429,8,0.08,NDR-fold,25,3.03333,0.828551,1.31416,1
73,5.429,8,0.08,NDR-fold,26,3.15,0.828595,1.32626,1
73,5.429,8,0.08,NDR-fold,27,3.26667,0.828354,1.33824,1
73,5.429,8,0.08,NDR-fold,28,3.38333,0.827868,1.35012,1
73,5.429,8,0.08,NDR-fold,29,3.5,0.827171,1.36189,1
73,5.429,8,0.08,NDR-fold,30,3.61667,0.826292,1.37355,1
73,5.429,8,0.08,NDR-fold,31,3.73333,0.825256,1.38512,1
73,5.429,8,0.08,NDR-fold,32,3.85,0.824085,1.39659,1
73,5.429,8,0.08,NDR-fold,33,3.96667,0.822798,1.40797,1
73,5.429,8,0.08,NDR-fold,34,4.08333,0.821411,1.41926,1
73,5.429,8,0.08,NDR-fold,35,4.2,0.819939,1.43047,1
73,5.429,8,0.08,NDR-fold,36,4.31667,0.818395,1.44159,1
73,5.429,8,0.08,NDR-fold,37,4.43333,0.816789,1.45264,1
73,5.429,8,0.08,NDR-fold,38,4.55,0.815132,1.46361,1
73,5.429,8,0.08,NDR-fold,39,4.66667,0.813431,1.4745,1
73,5.429,8,0.08,NDR-fold,40,4.78333,0.811694,1.48533,1
73,5.429,8,0.08,NDR-fold,41,4.9,0.809929,1.49608,1
73,5.429,8,0.08,NDR-fold,42,5.01667,0.808139,1.50677,1
73,5.429,8,0.08,NDR-fold,43,5.13333,0.806332,1.5174,1
73,5.429,8,0.08,NDR-fold,44,5.25,0.804511,1.52796,1
73,5.429,8,0.08,NDR-fold,45,5.36667,0.80268,1.53846,1
73,5.429,8,0.08,NDR-fold,46,5.48333,0.800842,1.54891,1
73,5.429,8,0.08,NDR-fold,47,5.6,0.799002,1.5593,1
73,5.429,8,0.08,NDR-fold,48,5.71667,0.797161,1.56964,1
73,5.429,8,0.08,NDR-fold,49,5.83333,0.795322,1.57992,1
73,5.429,8,0.08,NDR-fold,50,5.95,0.793487,1.59016,1
73,5.429,8,0.08,NDR-fold,51,6.06667,0.791658,1.60034,1
73,5.429,8,0.08,NDR-fold,52,6.18333,0.789836,1.61048,1
73,5.429,8,0.08,NDR-fold,53,6.3,0.788024,1.62057,1
73,5.429,8,0.08,NDR-fold,54,6.41667,0.786221,1.63062,1
73,5.429,8,0.08,NDR-fold,55,6.53333,0.784431,1.64062,1
73,5.429,8,0.08,NDR-fold,56,6.65,0.782652,1.65058,1
73,5.429,8,0.08,NDR-fold,57,6.76667,0.780887,1.6605,1
73,5.429,8,0.08,NDR-fold,58,6.88333,0.779136,1.67038,1
73,5.429,8,0.08,NDR-fold,59,7,0.7774,1.68022,1
74,7.857,8,0.08,NDR-fold,0,0.116667,0.11514,1.00168,1
74,7.857,8,0.08,NDR-fold,1,0.233333,0.22184,1.00647,1
74,7.857,8,0.08,NDR-fold,2,0.35,0.314587,1.01376,1
74,7.857,8,0.08,NDR-fold,3,0.466667,0.391566,1.02284,1
74,7.857,8,0.08,NDR-fold,4,0.583333,0.453596,1.03307,1
74,7.857,8,0.08,NDR-fold,5,0.7,0.502716,1.04399,1
74,7.857,8,0.08,NDR-fold,6,0.816667,0.541232,1.05525,1
74,7.857,8,0.08,NDR-fold,7,0.933333,0.571253,1.06665,1
74,7.857,8,0.08,NDR-fold,8,1.05,0.594547,1.07803,1
74,7.857,8,0.08,NDR-fold,9,1.16667,0.612532,1.08933,1
74,7.857,8,0.08,NDR-fold,10,1.28333,0.626322,1.10047,1
74,7.857,8,0.08,NDR-fold,11,1.4,0.636787,1.11144,1
74,7.857,8,0.08,NDR-fold,12,1.51667,0.644606,1.12221,1
74,7.857,8,0.08,NDR-fold,13,1.63333,0.650309,1.13277,1
74,7.857,8,0.08,NDR-fold,14,1.75,0.654311,1.14313,1
74,7.857,8,0.08,NDR-fold,15,1.86667,0.656942,1.15329,1
74,7.857,8,0.08,NDR-fold,16,1.98333,0.658461,1.16324,1
74,7.857,8,0.08,NDR-fold,17,2.1,0.659076,1.17301,1
74,7.857,8,0.08,NDR-fold,18,2.21667,0.658955,1.18259,1
74,7.857,8,0.08,NDR-fold,19,2.33333,0.658233,1.19198,1
74,7.857,8,0.08,NDR-fold,20,2.45,0.657019,1.20121,1
74,7.857,8,0.08,NDR-fold,21,2.56667,0.655403,1.21028,1
74,7.857,8,0.08,NDR-fold,22,2.68333,0.653459,1.21918,1
74,7.857,8,0.08,NDR-fold,23,2.8,0.651247,1.22794,1
74,7.857,8,0.08,NDR-fold,24,2.91667,0.648817,1.23655,1
74,7.857,8,0.08,NDR-fold,25,3.03333,0.64621,1.24502,1
74,7.857,8,0.08,NDR-fold,26,3.15,0.643462,1.25336,1
74,7.857,8,0.08,NDR-fold,27,3.26667,0.640601,1.26158,1
74,7.857,8,0.08,NDR-fold,28,3.38333,0.637651,1.26967,1
74,7.857,8,0.08,NDR-fold,29,3.5,0.634634,1.27765,1
74,7.857,8,0.08,NDR-fold,30,3.61667,0.631565,1.28552,1
74,7.857,8,0.08,NDR-fold,31,3.73333,0.628459,1.29328,1
74,7.857,8,0.08,NDR-fold,32,3.85,0.625329,1.30094,1
74,7.857,8,0.08,NDR-fold,33,3.96667,0.622184,1.3085,1
74,7.857,8,0.08,NDR-fold,34,4.08333,0.619033,1.31596,1
74,7.857,8,0.08,NDR-fold,35,4.2,0.615884,1.32334,1
74,7.857,8,0.08,NDR-fold,36,4.31667,0.612742,1.33063,1
74,7.857,8,0.08,NDR-fold,37,4.43333,0.609614,1.33783,1
74,7.857,8,0.08,NDR-fold,38,4.55,0.606502,1.34495,1
74,7.857,8,0.08,NDR-fold,39,4.66667,0.603411,1.35199,1
74,7.857,8,0.08,NDR-fold,40,4.78333,0.600343,1.35896,1
74,7.857,8,0.08,NDR-fold,41,4.9,0.597302,1.36585,1
74,7.857,8,0.08,NDR-fold,42,5.01667,0.59429,1.37267,1
74,7.857,8,0.08,NDR-fold,43,5.13333,0.591307,1.37942,1
74,7.857,8,0.08,NDR-fold,44,5.25,0.588356,1.38611,1
74,7.857,8,0.08,NDR-fold,45,5.36667,0.585437,1.39273,1
74,7.857,8,0.08,NDR-fold,46,5.48333,0.582551,1.39929,1
74,7.857,8,0.08,NDR-fold,47,5.6,0.5797,1.40579,1
74,7.857,8,0.08,NDR-fold,48,5.71667,0.576882,1.41223,1
74,7.857,8,0.08,NDR-fold,49,5.83333,0.5741,1.41861,1
74,7.857,8,0.08,NDR-fold,50,5.95,0.571353,1.42494,1
74,7.857,8,0.08,NDR-fold,51,6.06667,0.56864,1.43122,1
74,7.857,8,0.08,NDR-fold,52,6.18333,0.565963,1.43744,1
74,7.857,8,0.08,NDR-fold,53,6.3,0.56332,1.44361,1
74,7.857,8,0.08,NDR-fold,54,6.41667,0.560713,1.44974,1
74,7.857,8,0.08,NDR-fold,55,6.53333,0.558139,1.45581,1
74,7.857,8,0.08,NDR-fold,56,6.65,0.5556,1.46184,1
74,7.857,8,0.08,NDR-fold,57,6.76667,0.553095,1.46783,1
74,7.857,8,0.08,NDR-fold,58,6.88333,0.550624,1.47377,1
74,7.857,8,0.08,NDR-fold,59,7,0.548186,1.47966,1
75,10.29,8,0.08,NDR-fold,0,0.116667,0.11468,1.00167,1
75,10.29,8,0.08,NDR-fold,1,0.233333,0.218612,1.00638,1
75,10.29,8,0.08,NDR-fold,2,0.35,0.305587,1.01337,1
75,10.29,8,0.08,NDR-fold,3,0.466667,0.374539,1.02185,1
75,10.29,8,0.08,NDR-fold,4,0.583333,0.427458,1.03117,1
75,10.29,8,0.08,NDR-fold,5,0.7,0.46732,1.04089,1
75,10.29,8,0.08,NDR-fold,6,0.816667,0.496996,1.05074,1
75,10.29,8,0.08,NDR-fold,7,0.933333,0.518872,1.06054,1
75,10.29,8,0.08,NDR-fold,8,1.05,0.534809,1.07019,1
75,10.29,8,0.08,NDR-fold,9,1.16667,0.546221,1.07966,1
75,10.29,8,0.08,NDR-fold,10,1.28333,0.554175,1.0889,1
75,10.29,8,0.08,NDR-fold,11,1.4,0.559469,1.09791,1
75,10.29,8,0.08,NDR-fold,12,1.51667,0.562709,1.10668,1
75,10.29,8,0.08,NDR-fold,13,1.63333,0.564354,1.11522,1
75,10.29,8,0.08,NDR-fold,14,1.75,0.564755,1.12354,1
75,10.29,8,0.08,NDR-fold,15,1.86667,0.564185,1.13164,1
75,10.29,8,0.08,NDR-fold,16,1.98333,0.562852,1.13954,1
75,10.29,8,0.08,NDR-fold,17,2.1,0.560921,1.14724,1
75,10.29,8,0.08,NDR-fold,18,2.21667,0.558523,1.15476,1
75,10.29,8,0.08,NDR-fold,19,2.33333,0.55576,1.1621,1
75,10.29,8,0.08,NDR-fold,20,2.45,0.552713,1.16927,1
75,10.29,8,0.08,NDR-fold,21,2.56667,0.549448,1.17628,1
75,10.29,8,0.08,NDR-fold,22,2.68333,0.546017,1.18314,1
75,10.29,8,0.08,NDR-fold,23,2.8,0.542463,1.18986,1
75,10.29,8,0.08,NDR-fold,24,2.91667,0.53882,1.19644,1
75,10.29,8,0.08,NDR-fold,25,3.03333,0.535115,1.2029,1
75,10.29,8,0.08,NDR-fold,26,3.15,0.531372,1.20923,1
75,10.29,8,0.08,NDR-fold,27,3.26667,0.527608,1.21544,1
75,10.29,8,0.08,NDR-fold,28,3.38333,0.523839,1.22154,1
75,10.29,8,0.08,NDR-fold,29,3.5,0.520077,1.22753,1
75,10.29,8,0.08,NDR-fold,30,3.61667,0.51633,1.23342,1
75,10.29,8,0.08,NDR-fold,31,3.73333,0.512609,1.23922,1
75,10.29,8,0.08,NDR-fold,32,3.85,0.508917,1.24492,1
75,10.29,8,0.08,NDR-fold,33,3.96667,0.505262,1.25053,1
75,10.29,8,0.08,NDR-fold,34,4.08333,0.501647,1.25605,1
75,10.29,8,0.08,NDR-fold,35,4.2,0.498075,1.26149,1
75,10.29,8,0.08,NDR-fold,36,4.31667,0.494549,1.26685,1
75,10.29,8,0.08,NDR-fold,37,4.43333,0.491071,1.27213,1
75,10.29,8,0.08,NDR-fold,38,4.55,0.487641,1.27735,1
75,10.29,8,0.08,NDR-fold,39,4.66667,0.484261,1.28249,1
75,10.29,8,0.08,NDR-fold,40,4.78333,0.480932,1.28756,1
75,10.29,8,0.08,NDR-fold,41,4.9,0.477654,1.29256,1
75,10.29,8,0.08,NDR-fold,42,5.01667,0.474427,1.29751,1
75,10.29,8,0.08,NDR-fold,43,5.13333,0.471251,1.30239,1
75,10.29,8,0.08,NDR-fold,44,5.25,0.468125,1.30721,1
75,10.29,8,0.08,NDR-fold,45,5.36667,0.46505,1.31197,1
75,10.29,8,0.08,NDR-fold,46,5.48333,0.462024,1.31668,1
75,10.29,8,0.08,NDR-fold,47,5.6,0.459047,1.32133,1
75,10.29,8,0.08,NDR-fold,48,5.71667,0.456119,1.32594,1
75,10.29,8,0.08,NDR-fold,49,5.83333,0.453239,1.33049,1
75,10.29,8,0.08,NDR-fold,50,5.95,0.450406,1.33499,1
75,10.29,8,0.08,NDR-fold,51,6.06667,0.447619,1.33944,1
75,10.29,8,0.08,NDR-fold,52,6.18333,0.444877,1.34385,1
75,10.29,8,0.08,NDR-fold,53,6.3,0.44218,1.34822,1
75,10.29,8,0.08,NDR-fold,54,6.41667,0.439526,1.35254,1
75,10.29,8,0.08,NDR-fold,55,6.53333,0.436916,1.35681,1
75,10.29,8,0.08,NDR-fold,56,6.65,0.434347,1.36105,1
75,10.29,8,0.08,NDR-fold,57,6.76667,0.431819,1.36525,1
75,10.29,8,0.08,NDR-fold,58,6.88333,0.429332,1.3694,1
75,10.29,8,0.08,NDR-fold,59,7,0.426884,1.37352,1
76,12.71,8,0.08,NDR-fold,0,0.116667,0.114226,1.00167,1
76,12.71,8,0.08,NDR-fold,1,0.233333,0.215518,1.00629,1
76,12.71,8,0.08,NDR-fold,2,0.35,0.297285,1.01301,1
76,12.71,8,0.08,NDR-fold,3,0.466667,0.359428,1.02097,1
76,12.71,8,0.08,NDR-fold,4,0.583333,0.405052,1.02954,1
76,12.71,8,0.08,NDR-fold,5,0.7,0.437871,1.03831,1
76,12.71,8,0.08,NDR-fold,6,0.816667,0.461115,1.04707,1
76,12.71,8,0.08,NDR-fold,7,0.933333,0.47729,1.05568,1
76,12.71,8,0.08,NDR-fold,8,1.05,0.488255,1.06408,1
76,12.71,8,0.08,NDR-fold,9,1.16667,0.495366,1.07224,1
76,12.71,8,0.08,NDR-fold,10,1.28333,0.49961,1.08015,1
76,12.71,8,0.08,NDR-fold,11,1.4,0.50171,1.0878,1
76,12.71,8,0.08,NDR-fold,12,1.51667,0.502198,1.09521,1
76,12.71,8,0.08,NDR-fold,13,1.63333,0.50147,1.10238,1
76,12.71,8,0.08,NDR-fold,14,1.75,0.499822,1.10934,1
76,12.71,8,0.08,NDR-fold,15,1.86667,0.497479,1.11608,1
76,12.71,8,0.08,NDR-fold,16,1.98333,0.494611,1.12262,1
76,12.71,8,0.08,NDR-fold,17,2.1,0.49135,1.12898,1
76,12.71,8,0.08,NDR-fold,18,2.21667,0.487798,1.13516,1
76,12.71,8,0.08,NDR-fold,19,2.33333,0.484033,1.14118,1
76,12.71,8,0.08,NDR-fold,20,2.45,0.480117,1.14704,1
76,12.71,8,0.08,NDR-fold,21,2.56667,0.476098,1.15275,1
76,12.71,8,0.08,NDR-fold,22,2.68333,0.472013,1.15832,1
76,12.71,8,0.08,NDR-fold,23,2.8,0.467894,1.16376,1
76,12.71,8,0.08,NDR-fold,24,2.91667,0.463763,1.16908,1
76,12.71,8,0.08,NDR-fold,25,3.03333,0.459638,1.17428,1
76,12.71,8,0.08,NDR-fold,26,3.15,0.455535,1.17937,1
76,12.71,8,0.08,NDR-fold,27,3.26667,0.451465,1.18435,1
76,12.71,8,0.08,NDR-fold,28,3.38333,0.447437,1.18923,1
76,12.71,8,0.08,NDR-fold,29,3.5,0.443457,1.19401,1
76,12.71,8,0.08,NDR-fold,30,3.61667,0.439531,1.1987,1
76,12.71,8,0.08,NDR-fold,31,3.73333,0.435663,1.20331,1
76,12.71,8,0.08,NDR-fold,32,3.85,0.431856,1.20783,1
76,12.71,8,0.08,NDR-fold,33,3.96667,0.428111,1.21227,1
76,12.71,8,0.08,NDR-fold,34,4.08333,0.424429,1.21664,1
76,12.71,8,0.08,NDR-fold,35,4.2,0.420813,1.22093,1
76,12.71,8,0.08,NDR-fold,36,4.31667,0.417262,1.22515,1
76,12.71,8,0.08,NDR-fold,37,4.43333,0.413775,1.2293,1
76,12.71,8,0.08,NDR-fold,38,4.55,0.410353,1.23339,1
76,12.71,8,0.08,NDR-fold,39,4.66667,0.406995,1.23741,1
76,12.71,8,0.08,NDR-fold,40,4.78333,0.4037,1.24138,1
76,12.71,8,0.08,NDR-fold,41,4.9,0.400468,1.24529,1
76,12.71,8,0.08,NDR-fold,42,5.01667,0.397296,1.24914,1
76,12.71,8,0.08,NDR-fold,43,5.13333,0.394185,1.25294,1
76,12.71,8,0.08,NDR-fold,44,5.25,0.391133,1.25668,1
76,12.71,8,0.08,NDR-fold,45,5.36667,0.388139,1.26038,1
76,12.71,8,0.08,NDR-fold,46,5.48333,0.385201,1.26402,1
76,12.71,8,0.08,NDR-fold,47,5.6,0.382319,1.26762,1
76,12.71,8,0.08,NDR-fold,48,5.71667,0.379491,1.27118,1
76,12.71,8,0.08,NDR-fold,49,5.83333,0.376715,1.27469,1
76,12.71,8,0.08,NDR-fold,50,5.95,0.373991,1.27816,1
76,12.71,8,0.08,NDR-fold,51,6.06667,0.371317,1.28158,1
76,12.71,8,0.08,NDR-fold,52,6.18333,0.368692,1.28497,1
76,12.71,8,0.08,NDR-fold,53,6.3,0.366114,1.28831,1
76,12.71,8,0.08,NDR-fold,54,6.41667,0.363584,1.29162,1
76,12.71,8,0.08,NDR-fold,55,6.53333,0.361098,1.2949,1
76,12.71,8,0.08,NDR-fold,56,6.65,0.358657,1.29813,1
76,12.71,8,0.08,NDR-fold,57,6.76667,0.356259,1.30134,1
76,12.71,8,0.08,NDR-fold,58,6.88333,0.353903,1.3045,1
76,12.71,8,0.08,NDR-fold,59,7,0.351588,1.30764,1
77,15.14,8,0.08,NDR-fold,0,0.116667,0.113777,1.00166,1
77,15.14,8,0.08,NDR-fold,1,0.233333,0.212549,1.0062,1
77,15.14,8,0.08,NDR-fold,2,0.35,0.289593,1.01267,1
77,15.14,8,0.08,NDR-fold,3,0.466667,0.34589,1.02018,1
77,15.14,8,0.08,NDR-fold,4,0.583333,0.385555,1.02811,1
77,15.14,8,0.08,NDR-fold,5,0.7,0.412861,1.03613,1
77,15.14,8,0.08,NDR-fold,6,0.816667,0.431253,1.04402,1
77,15.14,8,0.08,NDR-fold,7,0.933333,0.443265,1.05171,1
77,15.14,8,0.08,NDR-fold,8,1.05,0.450702,1.05915,1
77,15.14,8,0.08,NDR-fold,9,1.16667,0.454841,1.06633,1
77,15.14,8,0.08,NDR-fold,10,1.28333,0.456588,1.07324,1
77,15.14,8,0.08,NDR-fold,11,1.4,0.456591,1.0799,1
77,15.14,8,0.08,NDR-fold,12,1.51667,0.455318,1.08632,1
77,15.14,8,0.08,NDR-fold,13,1.63333,0.45311,1.09251,1
77,15.14,8,0.08,NDR-fold,14,1.75,0.450218,1.09849,1
77,15.14,8,0.08,NDR-fold,15,1.86667,0.446829,1.10426,1
77,15.14,8,0.08,NDR-fold,16,1.98333,0.443084,1.10985,1
77,15.14,8,0.08,NDR-fold,17,2.1,0.439088,1.11526,1
77,15.14,8,0.08,NDR-fold,18,2.21667,0.434921,1.12051,1
77,15.14,8,0.08,NDR-fold,19,2.33333,0.430644,1.1256,1
77,15.14,8,0.08,NDR-fold,20,2.45,0.426305,1.13056,1
77,15.14,8,0.08,NDR-fold,21,2.56667,0.421939,1.13537,1
77,15.14,8,0.08,NDR-fold,22,2.68333,0.417572,1.14006,1
77,15.14,8,0.08,NDR-fold,23,2.8,0.413228,1.14463,1
77,15.14,8,0.08,NDR-fold,24,2.91667,0.40892,1.14909,1
